Genome	10p_S10_1.fastq Relative Abundance (%)	10p_S10_1.fastq Variance	10p_S10_1.fastq RPKM	10p_S10_1.fastq TPM	10_S36_1.fastq Relative Abundance (%)	10_S36_1.fastq Variance	10_S36_1.fastq RPKM	10_S36_1.fastq TPM	11p_S11_1.fastq Relative Abundance (%)	11p_S11_1.fastq Variance	11p_S11_1.fastq RPKM	11p_S11_1.fastq TPM	11_S37_1.fastq Relative Abundance (%)	11_S37_1.fastq Variance	11_S37_1.fastq RPKM	11_S37_1.fastq TPM	12p_S12_1.fastq Relative Abundance (%)	12p_S12_1.fastq Variance	12p_S12_1.fastq RPKM	12p_S12_1.fastq TPM	12_S38_1.fastq Relative Abundance (%)	12_S38_1.fastq Variance	12_S38_1.fastq RPKM	12_S38_1.fastq TPM	13p_S13_1.fastq Relative Abundance (%)	13p_S13_1.fastq Variance	13p_S13_1.fastq RPKM	13p_S13_1.fastq TPM	13_S39_1.fastq Relative Abundance (%)	13_S39_1.fastq Variance	13_S39_1.fastq RPKM	13_S39_1.fastq TPM	14p_S14_1.fastq Relative Abundance (%)	14p_S14_1.fastq Variance	14p_S14_1.fastq RPKM	14p_S14_1.fastq TPM	14_S40_1.fastq Relative Abundance (%)	14_S40_1.fastq Variance	14_S40_1.fastq RPKM	14_S40_1.fastq TPM	15p_S15_1.fastq Relative Abundance (%)	15p_S15_1.fastq Variance	15p_S15_1.fastq RPKM	15p_S15_1.fastq TPM	15_S41_1.fastq Relative Abundance (%)	15_S41_1.fastq Variance	15_S41_1.fastq RPKM	15_S41_1.fastq TPM	16p_S16_1.fastq Relative Abundance (%)	16p_S16_1.fastq Variance	16p_S16_1.fastq RPKM	16p_S16_1.fastq TPM	16_S42_1.fastq Relative Abundance (%)	16_S42_1.fastq Variance	16_S42_1.fastq RPKM	16_S42_1.fastq TPM	17p_S17_1.fastq Relative Abundance (%)	17p_S17_1.fastq Variance	17p_S17_1.fastq RPKM	17p_S17_1.fastq TPM	17_S43_1.fastq Relative Abundance (%)	17_S43_1.fastq Variance	17_S43_1.fastq RPKM	17_S43_1.fastq TPM	18p_S18_1.fastq Relative Abundance (%)	18p_S18_1.fastq Variance	18p_S18_1.fastq RPKM	18p_S18_1.fastq TPM	18_S44_1.fastq Relative Abundance (%)	18_S44_1.fastq Variance	18_S44_1.fastq RPKM	18_S44_1.fastq TPM	19p_S19_1.fastq Relative Abundance (%)	19p_S19_1.fastq Variance	19p_S19_1.fastq RPKM	19p_S19_1.fastq TPM	19_S45_1.fastq Relative Abundance (%)	19_S45_1.fastq Variance	19_S45_1.fastq RPKM	19_S45_1.fastq TPM	1p_S1_1.fastq Relative Abundance (%)	1p_S1_1.fastq Variance	1p_S1_1.fastq RPKM	1p_S1_1.fastq TPM	20_S46_1.fastq Relative Abundance (%)	20_S46_1.fastq Variance	20_S46_1.fastq RPKM	20_S46_1.fastq TPM	21p_S21_1.fastq Relative Abundance (%)	21p_S21_1.fastq Variance	21p_S21_1.fastq RPKM	21p_S21_1.fastq TPM	21_S47_1.fastq Relative Abundance (%)	21_S47_1.fastq Variance	21_S47_1.fastq RPKM	21_S47_1.fastq TPM	22p_S22_1.fastq Relative Abundance (%)	22p_S22_1.fastq Variance	22p_S22_1.fastq RPKM	22p_S22_1.fastq TPM	22_S48_1.fastq Relative Abundance (%)	22_S48_1.fastq Variance	22_S48_1.fastq RPKM	22_S48_1.fastq TPM	23p_S23_1.fastq Relative Abundance (%)	23p_S23_1.fastq Variance	23p_S23_1.fastq RPKM	23p_S23_1.fastq TPM	23_S49_1.fastq Relative Abundance (%)	23_S49_1.fastq Variance	23_S49_1.fastq RPKM	23_S49_1.fastq TPM	24p_S24_1.fastq Relative Abundance (%)	24p_S24_1.fastq Variance	24p_S24_1.fastq RPKM	24p_S24_1.fastq TPM	24_S50_1.fastq Relative Abundance (%)	24_S50_1.fastq Variance	24_S50_1.fastq RPKM	24_S50_1.fastq TPM	2p_S2_1.fastq Relative Abundance (%)	2p_S2_1.fastq Variance	2p_S2_1.fastq RPKM	2p_S2_1.fastq TPM	2_S28_1.fastq Relative Abundance (%)	2_S28_1.fastq Variance	2_S28_1.fastq RPKM	2_S28_1.fastq TPM	3p_S3_1.fastq Relative Abundance (%)	3p_S3_1.fastq Variance	3p_S3_1.fastq RPKM	3p_S3_1.fastq TPM	3_S29_1.fastq Relative Abundance (%)	3_S29_1.fastq Variance	3_S29_1.fastq RPKM	3_S29_1.fastq TPM	4p_S4_1.fastq Relative Abundance (%)	4p_S4_1.fastq Variance	4p_S4_1.fastq RPKM	4p_S4_1.fastq TPM	4_S30_1.fastq Relative Abundance (%)	4_S30_1.fastq Variance	4_S30_1.fastq RPKM	4_S30_1.fastq TPM	5p_S5_1.fastq Relative Abundance (%)	5p_S5_1.fastq Variance	5p_S5_1.fastq RPKM	5p_S5_1.fastq TPM	5_S31_1.fastq Relative Abundance (%)	5_S31_1.fastq Variance	5_S31_1.fastq RPKM	5_S31_1.fastq TPM	6p_S6_1.fastq Relative Abundance (%)	6p_S6_1.fastq Variance	6p_S6_1.fastq RPKM	6p_S6_1.fastq TPM	6_S32_1.fastq Relative Abundance (%)	6_S32_1.fastq Variance	6_S32_1.fastq RPKM	6_S32_1.fastq TPM	7p_S7_1.fastq Relative Abundance (%)	7p_S7_1.fastq Variance	7p_S7_1.fastq RPKM	7p_S7_1.fastq TPM	7_S33_1.fastq Relative Abundance (%)	7_S33_1.fastq Variance	7_S33_1.fastq RPKM	7_S33_1.fastq TPM	8p_S8_1.fastq Relative Abundance (%)	8p_S8_1.fastq Variance	8p_S8_1.fastq RPKM	8p_S8_1.fastq TPM	8_S34_1.fastq Relative Abundance (%)	8_S34_1.fastq Variance	8_S34_1.fastq RPKM	8_S34_1.fastq TPM	9p_S9_1.fastq Relative Abundance (%)	9p_S9_1.fastq Variance	9p_S9_1.fastq RPKM	9p_S9_1.fastq TPM	9_S35_1.fastq Relative Abundance (%)	9_S35_1.fastq Variance	9_S35_1.fastq RPKM	9_S35_1.fastq TPM
15p_S15_bin.14	0	0	0	0	NaN	0	0	0	0.06291323	210.35304	2.7559566	3933.7007	0	0	0	0	NaN	0	0	0	0	0	0	0	0.4809817	428.759	19.161821	31357.56	0	0	0	0	0.5707651	261.9055	17.029207	28831.695	0.29494876	435.85385	3.3888938	9121.377	0.76720846	1989.922	20.796095	35125.613	0.32082832	3.5808175	4.1942835	10293.148	0.59883374	733.45715	16.01839	27394.799	0.3949738	5.5425806	4.4982133	11247.489	0	0	0	0	0.14238335	103.54601	1.3976104	2748.6196	0	0	0	0	0.14679137	122.88048	1.2270178	2333.6543	0	0	0	0	0.12290507	129.07831	5.843403	12906.438	0	0	0	0	0.385237	82.32589	4.002973	7910.1294	0	0	0	0	2.346434	10.598928	37.72947	84759.82	0	0	0	0	3.1003482	1.111271	53.580353	140493.63	0	0	0	0	1.9367691	29.770405	25.614794	57406.934	0.08578856	144.03738	4.595417	7280.332	3.175778	2291.4482	42.92497	105472.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033165462	144.57219	2.6038077	4096.911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028020602	71.799835	1.6091142	2401.9402	0.07325216	204.67827	2.8899286	4260.5303	0.03670821	0.49746907	1.1510496	1973.21
16_S42_bin.6	0	0	0	0	NaN	0	0	0	0	0	0	0	0.8449913	766.7598	33.36281	52496.387	NaN	0	0	0	0	0	0	0	0	0	0	0	5.967084	3294.9727	115.41047	340580	0	0	0	0	5.738032	10719.626	63.829544	171800.45	0	0	0	0	2.1107242	67.772064	26.844177	65878.03	0	0	0	0	3.2924774	94.45086	36.60139	91519.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1047369	0.5687094	1.8253865	4100.756	0	0	0	0	0	0	0	0	0	0	0	0	0.1924131	4.507163	2.6877818	6023.759	0	0	0	0	0.09284408	73.36708	1.3589565	3339.1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12948206	131.16238	5.719118	8536.983	0	0	0	0	1.1412127	27.493795	29.75619	51010.125
23_S49_bin.3	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16777444	4.283392	2.5624352	6288.4463	0	0	0	0	0.10953363	3.6508398	1.5468975	3867.916	0	0	0	0	0	0	0	0	0	0	0	0	0.04345072	51.151062	0.41353312	786.4948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18733549	0.7798435	3.2110314	7213.6284	0	0	0	0	0	0	0	0	0	0	0	0	1.2613653	13.853654	16.441856	36848.88	0	0	0	0	0.47460866	294.09448	6.559252	16117.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8_S34_bin.6	0	0	0	0	NaN	0	0	0	0.02290666	120.12072	1.168401	1667.711	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009594483	53.337524	0.35252157	595.4261	0	0	0	0	0.008793134	17.866684	0.33940193	580.44836	0	0	0	0	0	0	0	0	0.19806492	1307.8187	2.2672615	4458.9253	0	0	0	0	0.21618637	2853.6003	2.1708093	4128.6406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12867507	3.812411	1.9939733	4468.819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066375725	100.434235	4.055499	6381.0483	0	0	0	0	0.27602786	2.8635602	20.310385	28069.453	0	0	0	0	0.26709715	1966.6982	30.576708	36868.164	0	0	0	0	0.84857786	816.30554	37.421204	55858.984	0.017921833	58.720646	0.8615362	1270.1356	0	0	0	0
20_S46_bin.7	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021981094	493.8227	0.8393387	1417.6836	0	0	0	0	0.020277059	182.9288	0.79223686	1354.8907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24728522	93.20687	10.872195	24013.639	0	0	0	0	1.1071967	38.687347	10.81859	21378.229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16p_S16_bin.70	0	0	0	0	NaN	0	0	0	0.04359583	72.988594	1.8215171	2599.933	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08854477	37.12514	2.7727785	4694.5166	0	0	0	0	0.051908705	85.08017	1.510499	2551.3062	0.19144423	2.2387528	2.4951875	6123.414	0.2685291	197.19183	7.5663095	12939.967	0.120617986	1.7169265	1.458477	3646.8271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009722471	19.259071	0.39652634	584.5865	0	0	0	0
11p_S11_bin.32	0	0	0	0	NaN	0	0	0	0.17452693	354.06635	7.0595217	10076.374	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09001549	34.211617	2.7230382	4610.3047	0	0	0	0	0.0530068	88.718414	1.4654428	2475.204	0.032004375	0.3231757	0.4242308	1041.1005	0.13810539	98.44611	3.7751775	6456.3433	0.028742768	0.3649665	0.3285954	821.6316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12279529	229.70183	4.5168757	6659.089	0	0	0	0
26_S52_bin.3	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.462577	20378.12	102.22143	201034.4	0	0	0	0	0.0388659	25.70023	0.33527273	637.6519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8_S34_bin.12	0	0	0	0	NaN	0	0	0	0.008523416	1088.0148	0.6127591	874.6189	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24109197	364.419	2.9547393	7952.829	0	0	0	0	0.6371847	17.526184	8.679597	21300.516	0	0	0	0	0.41710165	17.558369	5.110597	12778.709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08823709	3.4255216	1.4866588	3331.8457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15800902	1.3067333	17.913631	25339.467	0	0	0	0	0.068516396	231.9522	6.1924186	8416.444	0	0	0	0	0.7727323	3103.6711	45.41641	71459.586	0	0	0	0	0.29728612	6.07851	22.535896	31145.166	0	0	0	0	0	0	0	0	0	0	0	0	0.61497486	715.7448	27.086845	40432.793	0	0	0	0	0.22458357	8.013205	6.642073	11386.308
11p_S11_bin.55	0	0	0	0	NaN	0	0	0	0.19136272	67355.73	8.759582	12502.944	0.2590634	614.97156	11.048907	17385.459	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04856479	4675.954	2.340265	3962.2397	0	0	0	0	0.03939851	32036.293	1.6319268	2756.404	0	0	0	0	0.03890061	31441.15	1.8494852	3163.0066	0.06514375	373.58667	1.3505253	3376.901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055035833	5833.1396	6.656832	9047.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029715542	10245.045	2.6424637	3944.4297	0.14719604	36579.773	6.474658	9545.384	0.10584791	125.73046	3.9272835	6732.423
126_merged	0	0	0	0	NaN	0	0	0	0	0	0	0	0.2978431	205.13878	12.1851	19173.252	NaN	0	0	0	0	0	0	0	0	0	0	0	2.1258411	972.95557	42.120754	124299.67	0	0	0	0	5.2707524	8803.037	57.86521	155747.11	0	0	0	0	1.0500747	34.152958	13.29982	32638.959	0	0	0	0	0.95201486	48.50462	10.623536	26563.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11907726	3.4056928	1.7208167	3856.632	0	0	0	0	0.06483143	56.788086	0.9844568	2418.9487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15636761	146.21924	6.830668	10196.2	0	0	0	0	1.4027019	26.33382	35.966393	61656.082
18_S44_bin.4	0	0	0	0	NaN	0	0	0	0.02192941	101.635826	1.0276381	1466.7938	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0070302915	25.340729	0.2370648	400.41406	0	0	0	0	0.006670024	15.803646	0.23066197	394.47998	0	0	0	0	0.018583996	19.98763	0.8338205	982.56464	8.271174	10204.368	76.979965	151393.14	0	0	0	0	10.349017	19240.36	83.60481	159007.22	0	0	0	0	0.02002791	4.0567846	0.92919654	2052.3352	0	0	0	0	2.8299258	491.91516	27.587929	54515.523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117632486	2.585535	1.7664993	3959.0122	0	0	0	0	0.0578704	41.336414	0.9186555	2257.2654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01828649	40.528378	0.94418937	1409.4011	0.016516507	46.262016	0.724477	1068.0734	0	0	0	0
11p_S11_bin.76	0	0	0	0	NaN	0	0	0	0.13742648	275.99374	5.7419186	8195.698	0.065100975	62.547886	2.8828213	4536.1196	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076394686	13.476317	0.2456454	414.90686	0	0	0	0	0.036931023	29.592085	1.1208535	1916.8932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057677206	24.600958	3.1149778	6880.1157	0	0	0	0	0.03801295	1.017014	0.47227815	933.252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060605075	0.73716664	0.87841254	1968.666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0897125	157.93214	3.437443	5067.7144	0	0	0	0
8_S34_bin.5	0	0	0	0	NaN	0	0	0	0.02390127	130.27185	1.18578	1692.5172	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00825462	30.244583	0.30673137	518.0844	0	0	0	0	0.008424072	16.006231	0.31272918	534.83203	0	0	0	0	0	0	0	0	0.18370648	900.2019	2.0104969	3953.956	0	0	0	0	0.214246	2369.2935	2.0621781	3922.0378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13444443	3.5672634	2.0483048	4590.584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02898941	43.233444	1.875521	2951.003	0	0	0	0	0.27570918	2.8079054	20.161688	27863.953	0	0	0	0	0.2511435	1882.7344	28.757679	34674.85	0	0	0	0	0.8197722	779.631	35.81075	53455.043	0.01838677	63.52633	0.8775566	1293.7542	0	0	0	0
15p_S15_bin.31	0	0	0	0	NaN	0	0	0	0.3597509	3711.3005	16.550356	23623.068	0.47257185	592.13934	20.724192	32609.52	NaN	0	0	0	0	0	0	0	0.6042984	620.92633	28.119186	46015.92	0	0	0	0	0.48924282	426.26248	16.808773	28458.482	1.6744784	2715.04	19.80745	53312.734	0.6361837	5181.0303	22.573906	38128.418	1.8568774	80.21372	25.640928	62925.152	0.63294643	2678.8965	18.807322	32164.451	1.4833404	67.34823	17.827406	44576.266	0.056068763	79.246666	3.5302374	4159.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028617473	0.4777857	0.32185325	636.00275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1366073	1.6442611	2.0534782	4602.18	0.09898662	151.38136	5.5107975	8730.53	0.27235937	190.24709	4.1825013	10276.994	0	0	0	0	0	0	0	0	0	0	0	0	0.07730764	0.71615285	10.536801	14904.681	0.031643793	43.934998	6.067864	6997.0713	0.1474719	351.67593	13.694379	18612.76	0	0	0	0	0.06785166	183.70041	5.204268	8188.554	0.18842424	1585.9614	20.714954	25391.912	0.046781197	0.61036646	4.6186	6383.0205	0	0	0	0	0	0	0	0	0.027164532	1.7522495	6.2696757	6914.247	0.13628186	234.00891	7.010334	10464.39	0.31441197	1534.0211	12.54313	18491.943	0.94824773	26.862154	27.499958	47142.34
