Genome	10p_S10_1.fastq Relative Abundance (%)	10p_S10_1.fastq Variance	10p_S10_1.fastq RPKM	10p_S10_1.fastq TPM	10_S36_1.fastq Relative Abundance (%)	10_S36_1.fastq Variance	10_S36_1.fastq RPKM	10_S36_1.fastq TPM	11p_S11_1.fastq Relative Abundance (%)	11p_S11_1.fastq Variance	11p_S11_1.fastq RPKM	11p_S11_1.fastq TPM	11_S37_1.fastq Relative Abundance (%)	11_S37_1.fastq Variance	11_S37_1.fastq RPKM	11_S37_1.fastq TPM	12p_S12_1.fastq Relative Abundance (%)	12p_S12_1.fastq Variance	12p_S12_1.fastq RPKM	12p_S12_1.fastq TPM	12_S38_1.fastq Relative Abundance (%)	12_S38_1.fastq Variance	12_S38_1.fastq RPKM	12_S38_1.fastq TPM	13p_S13_1.fastq Relative Abundance (%)	13p_S13_1.fastq Variance	13p_S13_1.fastq RPKM	13p_S13_1.fastq TPM	13_S39_1.fastq Relative Abundance (%)	13_S39_1.fastq Variance	13_S39_1.fastq RPKM	13_S39_1.fastq TPM	14p_S14_1.fastq Relative Abundance (%)	14p_S14_1.fastq Variance	14p_S14_1.fastq RPKM	14p_S14_1.fastq TPM	14_S40_1.fastq Relative Abundance (%)	14_S40_1.fastq Variance	14_S40_1.fastq RPKM	14_S40_1.fastq TPM	15p_S15_1.fastq Relative Abundance (%)	15p_S15_1.fastq Variance	15p_S15_1.fastq RPKM	15p_S15_1.fastq TPM	15_S41_1.fastq Relative Abundance (%)	15_S41_1.fastq Variance	15_S41_1.fastq RPKM	15_S41_1.fastq TPM	16p_S16_1.fastq Relative Abundance (%)	16p_S16_1.fastq Variance	16p_S16_1.fastq RPKM	16p_S16_1.fastq TPM	16_S42_1.fastq Relative Abundance (%)	16_S42_1.fastq Variance	16_S42_1.fastq RPKM	16_S42_1.fastq TPM	17p_S17_1.fastq Relative Abundance (%)	17p_S17_1.fastq Variance	17p_S17_1.fastq RPKM	17p_S17_1.fastq TPM	17_S43_1.fastq Relative Abundance (%)	17_S43_1.fastq Variance	17_S43_1.fastq RPKM	17_S43_1.fastq TPM	18p_S18_1.fastq Relative Abundance (%)	18p_S18_1.fastq Variance	18p_S18_1.fastq RPKM	18p_S18_1.fastq TPM	18_S44_1.fastq Relative Abundance (%)	18_S44_1.fastq Variance	18_S44_1.fastq RPKM	18_S44_1.fastq TPM	19p_S19_1.fastq Relative Abundance (%)	19p_S19_1.fastq Variance	19p_S19_1.fastq RPKM	19p_S19_1.fastq TPM	19_S45_1.fastq Relative Abundance (%)	19_S45_1.fastq Variance	19_S45_1.fastq RPKM	19_S45_1.fastq TPM	1p_S1_1.fastq Relative Abundance (%)	1p_S1_1.fastq Variance	1p_S1_1.fastq RPKM	1p_S1_1.fastq TPM	20_S46_1.fastq Relative Abundance (%)	20_S46_1.fastq Variance	20_S46_1.fastq RPKM	20_S46_1.fastq TPM	21p_S21_1.fastq Relative Abundance (%)	21p_S21_1.fastq Variance	21p_S21_1.fastq RPKM	21p_S21_1.fastq TPM	21_S47_1.fastq Relative Abundance (%)	21_S47_1.fastq Variance	21_S47_1.fastq RPKM	21_S47_1.fastq TPM	22p_S22_1.fastq Relative Abundance (%)	22p_S22_1.fastq Variance	22p_S22_1.fastq RPKM	22p_S22_1.fastq TPM	22_S48_1.fastq Relative Abundance (%)	22_S48_1.fastq Variance	22_S48_1.fastq RPKM	22_S48_1.fastq TPM	23p_S23_1.fastq Relative Abundance (%)	23p_S23_1.fastq Variance	23p_S23_1.fastq RPKM	23p_S23_1.fastq TPM	23_S49_1.fastq Relative Abundance (%)	23_S49_1.fastq Variance	23_S49_1.fastq RPKM	23_S49_1.fastq TPM	24p_S24_1.fastq Relative Abundance (%)	24p_S24_1.fastq Variance	24p_S24_1.fastq RPKM	24p_S24_1.fastq TPM	24_S50_1.fastq Relative Abundance (%)	24_S50_1.fastq Variance	24_S50_1.fastq RPKM	24_S50_1.fastq TPM	2p_S2_1.fastq Relative Abundance (%)	2p_S2_1.fastq Variance	2p_S2_1.fastq RPKM	2p_S2_1.fastq TPM	2_S28_1.fastq Relative Abundance (%)	2_S28_1.fastq Variance	2_S28_1.fastq RPKM	2_S28_1.fastq TPM	3p_S3_1.fastq Relative Abundance (%)	3p_S3_1.fastq Variance	3p_S3_1.fastq RPKM	3p_S3_1.fastq TPM	3_S29_1.fastq Relative Abundance (%)	3_S29_1.fastq Variance	3_S29_1.fastq RPKM	3_S29_1.fastq TPM	4p_S4_1.fastq Relative Abundance (%)	4p_S4_1.fastq Variance	4p_S4_1.fastq RPKM	4p_S4_1.fastq TPM	4_S30_1.fastq Relative Abundance (%)	4_S30_1.fastq Variance	4_S30_1.fastq RPKM	4_S30_1.fastq TPM	5p_S5_1.fastq Relative Abundance (%)	5p_S5_1.fastq Variance	5p_S5_1.fastq RPKM	5p_S5_1.fastq TPM	5_S31_1.fastq Relative Abundance (%)	5_S31_1.fastq Variance	5_S31_1.fastq RPKM	5_S31_1.fastq TPM	6p_S6_1.fastq Relative Abundance (%)	6p_S6_1.fastq Variance	6p_S6_1.fastq RPKM	6p_S6_1.fastq TPM	6_S32_1.fastq Relative Abundance (%)	6_S32_1.fastq Variance	6_S32_1.fastq RPKM	6_S32_1.fastq TPM	7p_S7_1.fastq Relative Abundance (%)	7p_S7_1.fastq Variance	7p_S7_1.fastq RPKM	7p_S7_1.fastq TPM	7_S33_1.fastq Relative Abundance (%)	7_S33_1.fastq Variance	7_S33_1.fastq RPKM	7_S33_1.fastq TPM	8p_S8_1.fastq Relative Abundance (%)	8p_S8_1.fastq Variance	8p_S8_1.fastq RPKM	8p_S8_1.fastq TPM	8_S34_1.fastq Relative Abundance (%)	8_S34_1.fastq Variance	8_S34_1.fastq RPKM	8_S34_1.fastq TPM	9p_S9_1.fastq Relative Abundance (%)	9p_S9_1.fastq Variance	9p_S9_1.fastq RPKM	9p_S9_1.fastq TPM	9_S35_1.fastq Relative Abundance (%)	9_S35_1.fastq Variance	9_S35_1.fastq RPKM	9_S35_1.fastq TPM
SRR10489822bin.5	0	0	0	0	0	0	0	0	0.003772802	3.3458283	0.048607394	108.64476	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08765978	0.3607828	3.5260386	6589.7856	0	0	0	0	0.09699664	276.0665	2.4807432	5047.68	0	0	0	0	0.106612965	50.099216	2.0152397	4441.4907	0.06734356	79.97867	1.3119944	2893.7156	0	0	0	0	0.11958638	126.13906	1.7474469	4125.891	0	0	0	0	0.15871395	1.183336	3.3938036	6959.2153	0.15924731	2803.8625	4.291847	8256.915	0	0	0	0	0.16551432	4.142791	3.3801503	7317.363	0.11368343	86.74717	1.6123744	3453.6008	0	0	0	0	0	0	0	0
SRR3989121rbin.21	0	0	0	0	0	0	0	0	0.043163136	156.40118	0.42903075	958.94714	0.0998132	67.76208	1.3855882	3091.3005	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0914836	27.557814	0.843943	2014.533	0	0	0	0	0.030510806	41.58124	0.26492202	629.4278	0	0	0	0	0.017114757	9.848572	0.15448223	365.95224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031851415	67.54029	0.31697822	705.5899	0	0	0	0
8_S34_bin.5	0	0	0	0	0	0	0	0	0.023157708	51.091606	0.2606831	582.66516	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005953845	3.821094	0.06637909	157.24512	0	0	0	0	0	0	0	0	0.102333695	343.8443	0.95928985	1950.2112	0	0	0	0	0.0988913	735.6576	0.78867763	1603.2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08999538	1.9259623	0.93138397	2175.0544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040164743	36.63209	0.58322275	1377.0458	0	0	0	0	0.39836055	2.7568135	8.05533	16517.98	0	0	0	0	0.30936614	1860.6047	19.982943	30731.732	0	0	0	0	1.1654061	772.8651	15.417705	33023.715	0.01646829	25.209627	0.19605047	436.406	0	0	0	0
SRR10489834bin.1	0	0	0	0	0	0	0	0	0.056985542	180.26505	0.57916594	1294.5212	0.0632068	37.436672	0.8980623	2003.6118	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012658907	55.507053	0.12485738	296.64838	0	0	0	0	0.009263809	21.854471	0.09455954	224.00163	0	0	0	0	0.031813253	34.92673	0.44847226	724.7956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045927163	119.256775	0.47168007	1049.9541	0	0	0	0
SRR10489814bin.8	0	0	0	0	0	0	0	0	0.3160909	8563.905	3.2121317	7179.5903	0.15825538	147.52252	2.3234227	5183.646	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34432277	1445.689	3.3592489	8018.69	0	0	0	0	0.37885448	21989.637	3.4166086	8117.5146	0.19892168	14.382229	1.5467843	4507.379	0.315344	6470.4023	2.9774241	7053.2046	0.20121191	21.17349	1.4670494	4222.415	0.105870456	1483.9678	1.6620747	2686.1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043141045	30.703434	0.80827534	1697.0775	0	0	0	0	0.040777467	1.9434701	0.3907097	787.4442	0.17735346	542.91656	2.6169174	4914.946	0.23318961	3.4651144	2.4750192	5536.982	0	0	0	0	0	0	0	0	0	0	0	0	0.124412715	7.5056567	1.2448881	2907.1782	0.17174828	351.8266	2.4602518	4510.9478	0.1907242	291.44907	1.8558904	4718.438	0.32068866	1.5265594	12.247895	22889.998	0	0	0	0	0.35818082	1167.807	8.660096	17621.086	0.5837158	3.689585	17.308683	37853.535	0.34544975	218.12355	6.1534977	13562.011	0.51539785	807.12134	9.350166	20622.59	0	0	0	0	0.53048056	950.00867	7.3602486	17378.264	0.16855443	1010.81323	6.662908	11795.662	0.27473837	2.2750058	5.6335225	11551.903	0.22861198	4113.9526	5.9092793	11368.632	0	0	0	0	0.27671325	7.661506	5.4119844	11715.889	0.32813445	394.31335	4.5136237	9667.887	0.39597654	6417.7495	4.01395	8935.004	0.35717493	7.5786643	3.730081	8855.142
SRR1586269rbin.24	0	0	0	0	0	0	0	0	0.014008552	408.5718	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031413257	46.46977	0.48485526	1144.7902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10489826bin.15	0	0	0	0	0	0	0	0	0.107831135	318.28372	1.0764768	2406.0842	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24561927	115.65765	2.2559433	5385.0444	0	0	0	0	0.32200956	1479.8568	2.7343316	6496.4927	0.113025375	1.219993	0.83181506	2423.9358	0.25226644	441.7312	2.2382584	5302.1997	0.13178581	1.9335843	0.9033837	2600.0906	2.919581	6789.498	36.450066	58908.527	1.4020016	1085.7438	11.551567	23484.027	3.7598972	37987.023	69.96566	125462.63	0.1895457	122.30567	1.3434534	2730.95	4.936612	15539.674	96.87364	168659.19	3.985555	3884.4097	63.095467	132477.02	0	0	0	0	1.1774522	43.08361	9.665092	19479.22	1.6215184	4922.386	21.864807	41065.246	1.7624515	14.360657	17.24947	38589.6	1.5877532	7905.0254	31.428677	53659.05	0	0	0	0	2.1867042	2.5337586	57.130516	90405.54	0.61230016	14.085407	5.6142206	13110.848	2.8485289	6523.6567	38.25194	70136.12	1.0417683	929.201	9.312314	23675.744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022700062	8.674514	0.4369811	963.0851	0.051140405	57.70585	0.95305204	2102.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13342907	315.39575	1.3274745	2954.9429	0.09742082	0.8361254	0.99199593	2354.9795
SRR7026564rbin.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02635904	22.941431	0.3871831	914.17676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017037962	10.306926	0.24974164	534.93024	0	0	0	0	0	0	0	0
GCA_003169785.1_20110800_P1D_genomic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1218655	401.57138	3.14274	6394.6733	0.08196816	0.48229453	2.6032457	5693.2163	0.07838138	72.30964	1.5201159	3350.2607	0.06422767	85.90938	1.2680275	2796.7434	0	0	0	0	0.08876145	169.07635	1.327891	3135.279	0	0	0	0	0.09415104	1.380384	2.1039329	4314.25	0.08078778	1963.5295	2.2517097	4331.976	0	0	0	0	0.1003631	6.564768	2.1250453	4600.3066	0.08110204	196.2251	1.2088042	2589.1797	0	0	0	0	0	0	0	0
SRR10489821bin.5	0	0	0	0	0	0	0	0	0.02487585	72.05125	0.2786418	622.8056	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014399041	15.620174	0.14996907	355.26096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014896058	22.743385	0.16731149	372.43335	0	0	0	0
SRR10489815bin.38	0	0	0	0	0	0	0	0	0.026813373	315.4553	0.30375674	678.94135	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054583866	47.10623	1.1586134	2553.527	0	0	0	0	0	0	0	0	0.042156316	66.44756	0.7276687	1718.0961	0	0	0	0	0	0	0	0	0.069093436	1478.545	2.1035547	4046.9478	0	0	0	0	0.049544163	2.2596722	1.1741399	2541.7822	0.040144496	53.713806	0.65641165	1405.9905	0.027635824	206.17267	0.31359026	698.0482	0	0	0	0
GCA_003153415.1_20120700_P3D_genomic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10489826bin.10	0	0	0	0	0	0	0	0	0.028941834	54.349667	0.3033983	678.13995	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032419197	13.40666	0.3139938	749.5184	0	0	0	0	0.03478206	95.42678	0.30781934	731.34735	0	0	0	0	0.029711436	39.59508	0.27701944	656.23016	0	0	0	0	0.0695558	68.63731	0.9189739	1485.194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02208462	5.768002	0.38777763	814.18866	0	0	0	0	0	0	0	0	0	0	0	0	0.13767986	0.579248	1.3871623	3103.286	0	0	0	0	0	0	0	0	0	0	0	0	0.028691767	0.3885578	0.28301564	660.9243	0.09964538	122.9155	1.4081358	2581.8613	0.06216047	35.88349	0.5963087	1516.0626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02509512	42.840397	0.26293644	585.2933	0	0	0	0
SRR3989257rbin.6	0	0	0	0	0	0	0	0	0.0052050087	7.850255	0.06304924	140.92444	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06924869	72.905426	0.9196522	1486.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11p_S11_bin.86	0	0	0	0	0	0	0	0	0.7732662	870.44934	7.4341354	16616.396	0.6993825	446.5129	9.676543	21588.744	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04879447	15.637965	0.44883212	1071.3837	0	0	0	0	0.03699783	56.90048	0.31741583	754.1477	0.13393009	1.227837	0.9573072	2789.623	0.04792865	20.926668	0.42197055	999.60425	0.14226303	1.5931582	0.9582092	2757.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024157375	0.43932834	0.20076726	404.6303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2583838	291.9375	4.5804605	10102.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037274934	25.772503	0.51254463	1097.8369	0.41135904	518.8253	3.9697626	8836.645	0.29335663	2.2569122	2.9167533	6924.3174
23_S49_bin.11	0	0	0	0	0	0	0	0	0.011693426	35.58309	0.13885559	310.36288	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1170384	5.974332	10.877455	24334.46	0	0	0	0	1.6493372	0.58330864	29.600903	80501.34	0	0	0	0	1.7007132	21.180721	15.11772	35304.3	0	0	0	0	3.077959	2371.9082	27.293447	69391.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22rbin.5	0	0	0	0	0	0	0	0	0.02472408	615.8786	0.28247115	631.3648	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018623099	238.03293	0.18141554	431.02484	0	0	0	0	0.023133257	195.27933	0.23827592	564.4506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183_merged	0	0	0	0	0	0	0	0	0.014929325	8606.918	0.25701663	574.47046	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5725936	12287.144	247.92392	342112.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2512319	7.5388703	47.62835	89012.266	0.88870776	1.2602677	80.98172	128821.18	1.3519064	5478.6084	32.474525	66077.39	0.8807447	7.4876566	26.075163	57025.53	1.5124799	1651.2205	26.57994	58580.902	0.8358947	1656.5223	14.959702	32994.9	0	0	0	0	0.864301	2935.9436	11.911988	28125.363	0.2001287	1833.3097	8.035448	14225.53	0.29375002	11.687481	6.235815	12786.943	0.35147536	14476.185	9.285824	17864.64	0.22113423	1405.538	14.727125	22648.82	0.66233486	218.58598	13.186417	28546.008	0.28291196	1462.8444	3.954279	8469.804	0	0	0	0	0	0	0	0
SRR10489815bin.3	0	0	0	0	0	0	0	0	0.42666817	945.9278	4.1627436	9304.346	0.218249	143.56718	3.0429175	6788.867	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23125012	73.0398	2.1246555	5071.655	0	0	0	0	0.13651176	197.75711	1.167035	2772.7568	0.044189494	0.3901496	0.3194712	930.9493	0.15379535	67.13836	1.3608825	3223.789	0.095561214	1.1353812	0.6440651	1853.7273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3103276	500.74634	3.0322618	6749.781	0.08340072	0.6216724	0.8367231	1986.3651
SRR8443320rbin.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16_S42_bin.6	0	0	0	0	0	0	0	0	0	0	0	0	1.1788107	764.6836	16.205538	36155.188	NaN	0	0	0	0	0	0	0	0	0	0	0	5.803955	3266.8875	104.7717	303110.4	0	0	0	0	6.001649	10595.15	52.897858	151366.39	0	0	0	0	2.4206638	63.888733	17.15249	49982.906	0	0	0	0	3.674936	89.467674	24.406403	70245.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16010213	2.2367005	1.5028391	3509.57	0	0	0	0	0.056996893	33.089752	0.53382957	1357.2153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18103607	128.56349	2.413715	5170.0176	0	0	0	0	1.546156	27.502487	15.249234	36201.387
GCA_003133245.1_20120500_P28_genomic	0	0	0	0	0	0	0	0	0.058902204	140.57518	0.6298134	1407.726	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033991	13.639807	0.34836233	831.55774	0	0	0	0	0.02032623	51.759544	0.18939117	449.9742	0	0	0	0	0.020469923	17.767591	0.20371006	482.56772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08177199	160.74849	0.8535956	1900.0939	0	0	0	0
